country,year,tyr,pri,sec,ter,democ,autoc,gdp,region,population,area,democavg,autocavg
Guatemala,1945,1.4082955,29.227358,1.7247132,0.39188632,6,1,1702.096,2,2537600,NA,2.294117647,3.970588235
Guatemala,1950,1.3163842,29.736664,3.087754,0.52376032,4,2,2048.936,2,3087735,NA,2.294117647,3.970588235
Guatemala,1955,1.3543971,35.143333,2.9875572,0.6374231,0,6,1954.233,2,3571242.5,NA,2.294117647,3.970588235
Guatemala,1960,1.4080201,38.700001,6,1.6,0,5,2155.345,2,4139998,NA,2.294117647,3.970588235
Guatemala,1965,1.5068127,43,6.7012987,2.3,0,5,2404.701,2,4736430,108890,2.294117647,3.970588235
Guatemala,1970,1.7774926,48,9,3.4000001,3,2,2868.354,2,5418939,108890,2.294117647,3.970588235
Guatemala,1975,2.1055744,53,10,4.3000002,1,4,3353,2,6204241,108890,2.294117647,3.970588235
Guatemala,1980,2.9443507,58,13,8.3999996,0,5,3935.741,2,7013435,108890,2.294117647,3.970588235
Guatemala,1985,3.2724273,63.884056,13.8125,8.1000004,NA,NA,3262.491,2,7934531,108890,2.294117647,3.970588235
Guatemala,1990,3.6609173,66.4058,22.75,8.3999996,4,1,3184.137,2,8907610,108890,2.294117647,3.970588235
Guatemala,1995,3.9600456,73.080002,24.25,8.1000004,4,1,3520.486,2,10003737,108890,2.294117647,3.970588235
Guatemala,2000,4.353157,88.940277,36.644226,9,8,0,3859.467,2,11229405,108890,2.294117647,3.970588235
Guatemala,2005,4.3306761,98.869102,49.42989,18,8,0,3980.38,2,12709564,108890,2.294117647,3.970588235
Guatemala,2010,5.2133126,100,63.321159,23.364321,8,0,NA,NA,NA,NA,2.294117647,3.970588235
Guyana,1820,NA,1.6136869,0.001625804,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1825,NA,1.9740033,0.002119281,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1830,NA,2.4128206,0.002762536,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1835,NA,2.9462843,0.00360103,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1840,NA,3.593395,0.004694013,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1845,NA,4.3762918,0.006118719,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1850,NA,5.3204417,0.007975811,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1855,NA,6.4546776,0.010396491,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1860,NA,13.83523,0.013551754,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1865,NA,16.171793,0.017664451,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1870,0.25293213,43.227097,0.023024987,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1875,0.37858495,44.434612,0.030011773,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1880,0.62890196,53.192429,0.039117835,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1885,0.87268472,44.115616,0.050985429,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1890,1.1111171,64.135056,0.06645105,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1895,1.301861,64.362625,0.086603895,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1900,1.5634011,62.388016,0.11286174,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1905,1.7926415,64.694122,0.1470692,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1910,1.9760118,81.25,0.19162498,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1915,2.2974558,68.415504,0.24964589,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1920,2.5800042,78.836632,0.32517791,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1925,2.7484071,80.673462,0.42346659,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1930,2.972791,93.166664,0.55130148,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1935,3.2038846,85.932053,0.71745145,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1940,3.4398677,91.163078,0.93321007,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1945,3.5894632,100,1.2130688,0.050000001,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1950,4.3634319,100,1.5755324,0.054296184,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1955,4.6007643,100,4.2760859,0.068143666,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1960,4.9121447,94.989792,29.4,0,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1965,5.3536887,98.540817,47.218182,0.69999999,NA,NA,NA,NA,NA,NA,3.555555556,3
Guyana,1970,5.7594829,87,49,1.9,4,3,NA,10,709379,214970,3.555555556,3
Guyana,1975,6.1583343,84,48.109093,3.8,4,3,NA,10,733882,214970,3.555555556,3
Guyana,1980,6.6470051,88.421051,53.454544,2.5999999,0,7,3153.762,10,760860,214970,3.555555556,3
Guyana,1985,7.044559,91.073685,56.127274,2.4000001,0,7,2542.401,10,753790,214970,3.555555556,3
Guyana,1990,7.2746196,99.031578,50.781818,5,0,7,2328.074,10,730620,214970,3.555555556,3
Guyana,1995,7.9173555,89.300003,66.75,9.6999998,6,0,3243.326,10,738966,214970,3.555555556,3
Guyana,2000,8.4276381,100,74.759865,10.35,6,0,3733.182,10,734397,214970,3.555555556,3
Guyana,2005,8.7937603,100,82.866364,11,6,0,3829.575,10,739472,214970,3.555555556,3
Guyana,2010,8.9999657,82.55172,88.742126,11,6,0,NA,NA,NA,NA,3.555555556,3
Haiti,1820,NA,0,0,0,0,3,NA,10,471960,NA,0.916666667,3.777777778
Haiti,1825,NA,0,0,0,0,3,NA,10,627480,NA,0.916666667,3.777777778
Haiti,1830,NA,0,0,0,0,3,NA,10,650160,NA,0.916666667,3.777777778
Haiti,1835,NA,0,0,0,0,3,NA,10,672840,NA,0.916666667,3.777777778
Haiti,1840,NA,0,0,0,0,3,NA,10,695520,NA,0.916666667,3.777777778
Haiti,1845,NA,0,0,0,0,3,NA,10,555120,NA,0.916666667,3.777777778
Haiti,1850,NA,0,0,0,0,3,NA,10,579960,NA,0.916666667,3.777777778
Haiti,1855,NA,0,0,0,0,3,NA,10,604800,NA,0.916666667,3.777777778
Haiti,1860,NA,0,0,0,0,3,NA,10,642600,NA,0.916666667,3.777777778
Haiti,1865,NA,0,0,0,0,3,NA,10,680400,NA,0.916666667,3.777777778
Haiti,1870,0.006044526,0,0,0,0,3,NA,10,718200,NA,0.916666667,3.777777778
Haiti,1875,0.006038838,0,0,0,0,3,NA,10,756000,NA,0.916666667,3.777777778
Haiti,1880,0.006026724,0,0,0,0,3,NA,10,872640,NA,0.916666667,3.777777778
Haiti,1885,0.006033739,0,0,0,0,3,NA,10,989280,NA,0.916666667,3.777777778
Haiti,1890,0.006040025,0,0,0,0,3,NA,10,1113480,NA,0.916666667,3.777777778
Haiti,1895,0.006047276,0,0,0,0,3,NA,10,1242000,NA,0.916666667,3.777777778
Haiti,1900,0.14356846,0,0,0,0,3,NA,10,1371600,NA,0.916666667,3.777777778
Haiti,1905,0.19512379,0.34672189,0,0,0,3,NA,10,1585440,NA,0.916666667,3.777777778
Haiti,1910,0.22388223,1.611806,0,0,0,3,NA,10,1820880,NA,0.916666667,3.777777778
Haiti,1915,0.2702994,2.090374,0,0,NA,NA,NA,10,2033200,NA,0.916666667,3.777777778
Haiti,1920,0.31165889,9.6311502,0.3867915,0,3,1,NA,10,2208960,NA,0.916666667,3.777777778
Haiti,1925,0.33865094,18.317762,0.54705876,0,3,1,NA,10,2358720,NA,0.916666667,3.777777778
Haiti,1930,0.40208936,21.526133,3.7825005,0,3,1,NA,10,2518880,NA,0.916666667,3.777777778
Haiti,1935,0.54980713,23.395092,7.4701133,0,3,3,NA,10,2685280,NA,0.916666667,3.777777778
Haiti,1940,0.72298652,24.117138,9.8227015,0,3,3,NA,10,2861040,NA,0.916666667,3.777777778
Haiti,1945,0.77320945,20.075277,0.87128204,0.17758046,3,3,2839.009,10,3045120,NA,0.916666667,3.777777778
Haiti,1950,0.60380042,30.645634,1.2913201,0.10036793,0,5,2854.985,10,3221109,NA,0.916666667,3.777777778
Haiti,1955,0.68309772,38.190601,2.1997266,0.11933792,0,5,2832.103,10,3511476,NA,0.916666667,3.777777778
Haiti,1960,0.82722455,22.656715,3.76,0.40000001,0,8,2885.753,10,3869490,NA,0.916666667,3.777777778
Haiti,1965,0.98618078,24.626865,4.6999998,0.5,0,9,2530.913,10,4275405,27750,0.916666667,3.777777778
Haiti,1970,1.2201846,24.626865,5.6399999,0.40000001,0,9,2497.809,10,4712877,27750,0.916666667,3.777777778
Haiti,1975,1.5597399,29.552238,7.52,0.69999999,0,10,2812.008,10,5143889,27750,0.916666667,3.777777778
Haiti,1980,2.0742338,33,12.22,1,0,9,3444.342,10,5690627,27750,0.916666667,3.777777778
Haiti,1985,3.0501363,44,16.559999,1.1,0,9,3000.804,10,6387355,27750,0.916666667,3.777777778
Haiti,1990,3.5613375,26,20.24,1.4400001,7,0,2732.121,10,7109594,27750,0.916666667,3.777777778
Haiti,1995,4.0595555,26,21.251999,1.5,7,0,2010.389,10,7835565,27750,0.916666667,3.777777778
Haiti,2000,4.4432774,97.440002,27.316288,1.8765357,1,3,2069.288,10,8572836,27750,0.916666667,3.777777778
Haiti,2005,4.9035497,98.406349,34.365334,2.3453627,NA,NA,1829.207,10,9296291,27750,0.916666667,3.777777778
Haiti,2010,5.1713037,99.115463,42.191822,2.9278598,NA,NA,NA,NA,NA,NA,0.916666667,3.777777778
Honduras,1820,NA,1.4816725,0.036808129,0,NA,NA,NA,NA,NA,NA,3.382352941,2.264705882
Honduras,1825,NA,1.8586208,0.04599781,0,NA,NA,NA,NA,NA,NA,3.382352941,2.264705882
Honduras,1830,NA,2.3292229,0.057480518,0,NA,NA,NA,NA,NA,NA,3.382352941,2.264705882
Honduras,1835,NA,2.9154773,0.07182768,0,NA,NA,NA,NA,NA,NA,3.382352941,2.264705882
Honduras,1840,NA,3.6438401,0.089752719,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1845,NA,4.5457335,0.11214609,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1850,NA,5.6578836,0.14011887,0,3,3,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1855,NA,7.0223198,0.17505683,0,3,3,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1860,NA,8.6858234,0.21868752,0,3,3,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1865,NA,10.698529,0.27316314,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1870,0.24692248,13.111384,0.34116283,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1875,0.30413738,15.972163,0.42601842,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1880,0.37332082,19.319925,0.5318681,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1885,0.45629823,23.178099,0.66384399,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1890,0.55349153,25.668079,0.64307731,0,1,4,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1895,0.65650618,28.58602,0.63733208,0,6,1,NA,2,NA,NA,3.382352941,2.264705882
Honduras,1900,0.75978631,30.334227,0.63176662,0.16873567,6,1,NA,2,5.00E+05,NA,3.382352941,2.264705882
Honduras,1905,0.9430936,32.106907,0.57078302,0.14883503,4,4,NA,2,556000,NA,3.382352941,2.264705882
Honduras,1910,1.0966896,33.16404,0.51509088,0.1289344,6,1,NA,2,619000,NA,3.382352941,2.264705882
Honduras,1915,1.2200879,32.672741,0.4731774,0.10903376,6,1,NA,2,677000,NA,3.382352941,2.264705882
Honduras,1920,1.5224119,26.938732,0.44702098,0.089133129,6,1,1492.202,2,720000,NA,3.382352941,2.264705882
Honduras,1925,1.5708414,17.724083,0.3804512,0.056141835,6,1,1557.58,2,850000,NA,3.382352941,2.264705882
Honduras,1930,1.546226,19.055765,0.76268852,0.13858268,6,1,1831.444,2,950000,NA,3.382352941,2.264705882
Honduras,1935,1.5095317,19.390232,0.70657003,0.20476389,6,1,1329.35,2,1040000,NA,3.382352941,2.264705882
Honduras,1940,1.5160679,27.189289,0.57977057,0.19914214,1,4,1359.092,2,1150000,NA,3.382352941,2.264705882
Honduras,1945,1.5747973,28.319937,0.60032707,0.21528848,1,4,1428.274,2,1260000,NA,3.382352941,2.264705882
Honduras,1950,1.6454222,30.799997,1.0727363,0.40390554,1,4,1538.769,2,1487000,NA,3.382352941,2.264705882
Honduras,1955,1.7538903,44.799995,2.1054807,0.48100153,1,4,1514.743,2,1718000,NA,3.382352941,2.264705882
Honduras,1960,1.9254577,58,4.4444447,1.1,1,2,1637.704,2,2003000,NA,3.382352941,2.264705882
Honduras,1965,2.1345711,68,5.5555558,1.5,1,2,1765.123,2,2353000,112090,3.382352941,2.264705882
Honduras,1970,2.3843348,73.060226,7.7777781,2.2,1,2,1823.229,2,2691000,112090,3.382352941,2.264705882
Honduras,1975,2.7313442,73,8.8888893,4.6999998,1,2,2029.158,2,3107000,112090,3.382352941,2.264705882
Honduras,1980,3.7448242,76,16.666668,8.3000002,NA,NA,2415.627,2,3634000,112090,3.382352941,2.264705882
Honduras,1985,4.6478291,87,20,8.8000002,5,0,2195.812,2,4236000,112090,3.382352941,2.264705882
Honduras,1990,5.0731082,93,19,9.1000004,6,0,2175.413,2,4901000,112090,3.382352941,2.264705882
Honduras,1995,5.4708171,97.68,32,10,6,0,2225.306,2,5588000,112090,3.382352941,2.264705882
Honduras,2000,5.8732338,97.376053,44.974998,15,7,0,2239.656,2,6230000,112090,3.382352941,2.264705882
Honduras,2005,6.2367983,100,57.950001,17,7,0,2364.379,2,6893000,112090,3.382352941,2.264705882
Honduras,2010,6.6042833,100,69.349998,21,7,0,NA,NA,NA,NA,3.382352941,2.264705882
Jamaica,1820,NA,6.2085471,0.00233267,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1825,NA,7.4816589,0.003068829,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1830,NA,8.9910707,0.004037301,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1835,NA,10.769934,0.00531139,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1840,NA,12.851582,0.006987527,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1845,NA,15.267498,0.009192563,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1850,NA,18.044603,0.012093352,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1855,NA,21.201929,0.015909364,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1860,NA,24.746901,0.020929258,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1865,NA,28.671627,0.027532648,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1870,0.67888534,32.949829,0.036218729,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1875,0.78357834,46.748966,0.047643822,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1880,0.91657895,60.548103,0.062670693,0,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1885,1.1305567,69.630608,0.082433179,0.000562898,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1890,1.4168714,78.713112,0.10842084,0.001014072,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1895,1.7139081,79.499176,0.14258972,0.001709629,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1900,1.97401,80.285233,0.18750694,0.002764509,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1905,2.265909,74.599144,0.24653894,0.004343874,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1910,2.4713564,68.913055,0.32409596,0.006684069,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1915,2.6129789,68.716934,0.42594799,0.01012206,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1920,2.7584665,63.815025,0.55963063,0.015136698,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1925,2.867667,79.569122,0.73496264,0.02240642,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1930,2.9772878,84.111824,0.96469849,0.03288978,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1935,3.1840067,88.502853,1.2653394,0.047937635,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1940,3.3607497,90.678886,1.6581196,0.069448993,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1945,3.4981475,80.413177,1.7158018,0.10008703,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1950,3.64347,100,3.3631985,0.19486903,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1955,3.7385638,100,3.7886174,0.33113086,NA,NA,NA,NA,NA,NA,9.636363636,0
Jamaica,1960,3.9348097,85.360825,43.448277,1.7,10,0,3476.777,10,1629000,NA,9.636363636,0
Jamaica,1965,4.4828043,100,49.241379,3.4000001,10,0,4017.785,10,1760000,10990,9.636363636,0
Jamaica,1970,4.9568114,100,44.413792,5.5,10,0,4492.604,10,1869000,10990,9.636363636,0
Jamaica,1975,5.5375605,90,56,6.7000003,10,0,4496.537,10,2013000,10990,9.636363636,0
Jamaica,1980,6.2683287,94,57,6.1999998,10,0,3705.794,10,2133000,10990,9.636363636,0
Jamaica,1985,6.8572354,93.704468,57.524193,4.4000001,10,0,3607.792,10,2296000,10990,9.636363636,0
Jamaica,1990,7.4757953,100,61,6,10,0,4447.257,10,2364000,10990,9.636363636,0
Jamaica,1995,8.5494289,100,64.68,7.5,9,0,4686.118,10,2466000,10990,9.636363636,0
Jamaica,2000,9.5866632,92.083031,85.607582,15,9,0,4520.838,10,2568000,10990,9.636363636,0
Jamaica,2005,10.094657,93.317444,91.626137,20,9,0,4673.091,10,2668000,10990,9.636363636,0
Jamaica,2010,10.33483,94.622406,89.920738,29,9,0,NA,NA,NA,NA,9.636363636,0
Mexico,1820,NA,3.0716996,0,0.011204709,NA,NA,NA,NA,NA,NA,1.216216216,4.945945946
Mexico,1825,NA,3.8666492,0,0.013954802,1,2,NA,2,6284000,NA,1.216216216,4.945945946
Mexico,1830,NA,4.8571262,0,0.017379764,1,2,NA,2,6365000,NA,1.216216216,4.945945946
Mexico,1835,NA,6.0854268,0,0.021645142,1,4,NA,2,6663000,NA,1.216216216,4.945945946
Mexico,1840,NA,7.5997949,0,0.026957061,1,4,NA,2,7016000,NA,1.216216216,4.945945946
Mexico,1845,NA,9.4534807,0,0.033572137,1,4,NA,2,7337000,NA,1.216216216,4.945945946
Mexico,1850,NA,11.702653,0,0.041809838,1,4,NA,2,7660000,NA,1.216216216,4.945945946
Mexico,1855,NA,14.40276,0,0.052067805,1,4,NA,2,7972000,NA,1.216216216,4.945945946
Mexico,1860,NA,17.603043,0,0.064840928,1,4,NA,2,8285000,NA,1.216216216,4.945945946
Mexico,1865,NA,21.339197,0,0.080745012,1,4,NA,2,8545000,NA,1.216216216,4.945945946
Mexico,1870,0.37049028,25.62468,0.050247505,0.10054614,1,6,NA,2,9219000,NA,1.216216216,4.945945946
Mexico,1875,0.45190781,27.076756,0.14041245,0.12519708,1,6,NA,2,9791000,NA,1.216216216,4.945945946
Mexico,1880,0.54352933,28.52883,0.29436487,0.15588237,0,9,NA,2,10399000,NA,1.216216216,4.945945946
Mexico,1885,0.62959766,29.980906,0.5481286,0.19407403,0,9,NA,2,11044000,NA,1.216216216,4.945945946
Mexico,1890,0.70922309,31.7251,0.60844094,0.21626836,0,9,NA,2,11729000,NA,1.216216216,4.945945946
Mexico,1895,0.78098106,33.412678,0.57160318,0.20398648,0,9,1223.386,2,12663000,NA,1.216216216,4.945945946
Mexico,1900,0.84665775,35.113651,0.43024638,0.21762785,0,9,1268.053,2,13607000,NA,1.216216216,4.945945946
Mexico,1905,1.080373,34.547348,0.3152532,0.23148644,0,9,1515.993,2,14363000,NA,1.216216216,4.945945946
Mexico,1910,1.3256879,33.409931,0.28100356,0.22053418,0,9,1559.387,2,1.50E+07,NA,1.216216216,4.945945946
Mexico,1915,1.4681664,35.391361,0.24844927,0.24989189,NA,NA,1376.899,2,14950000,NA,1.216216216,4.945945946
Mexico,1920,1.467856,29.648485,0.3419877,0.26624069,1,2,1777.074,2,14900000,NA,1.216216216,4.945945946
Mexico,1925,1.5969821,61.880219,0.70183593,0.26227173,1,4,1837.964,2,15854000,NA,1.216216216,4.945945946
Mexico,1930,1.6999934,85.968964,0.91413945,0.21926819,0,6,1554.671,2,17175000,NA,1.216216216,4.945945946
Mexico,1935,1.9834967,65.130539,1.0122744,0.21064904,0,6,1600.855,2,18781000,NA,1.216216216,4.945945946
Mexico,1940,2.2459514,65.993935,1.1292388,0.53031707,0,6,1782.594,2,20393000,NA,1.216216216,4.945945946
Mexico,1945,2.2412539,68.970558,1.1341915,0.51311976,0,6,2095.263,2,23724000,1964380,1.216216216,4.945945946
Mexico,1950,2.2028267,62.63818,1.9162558,0.50352442,0,6,2443.487,2,27741000,1964380,1.216216216,4.945945946
Mexico,1955,2.3618093,73.073372,2.0378258,0.72903275,0,6,2826.837,2,32257000,1964380,1.216216216,4.945945946
Mexico,1960,2.5471232,58.260868,8,2.5999999,0,6,3288.683,2,37910000,1964380,1.216216216,4.945945946
Mexico,1965,3.0227275,67,12.363636,3.9000001,0,6,3994.836,2,44429000,1964380,1.216216216,4.945945946
Mexico,1970,3.4796712,81,16,6.0999999,0,6,4785.619,2,51910000,1964380,1.216216216,4.945945946
Mexico,1975,4.193831,87.558472,25.757576,10.5,0,6,5578.023,2,60430000,1964380,1.216216216,4.945945946
Mexico,1980,5.0083208,99.327759,37.030304,14.4,1,4,6913.715,2,68872000,1964380,1.216216216,4.945945946
Mexico,1985,5.8972034,98,45,15.9,1,4,6813.881,2,75765000,1964380,1.216216216,4.945945946
Mexico,1990,6.6829658,100,46,14.5,2,2,6753.348,2,83404000,1964380,1.216216216,4.945945946
Mexico,1995,7.3695531,100,59.169998,15.3,4,0,6642.91,2,91650000,1964380,1.216216216,4.945945946
Mexico,2000,7.959928,99.408485,68.486443,19,8,0,8082.091,2,99531000,1964380,1.216216216,4.945945946
Mexico,2005,8.9042168,97.2668,77.378868,23,8,0,8395.512,2,1.05E+08,1964380,1.216216216,4.945945946
Mexico,2010,9.184742,100,82.730522,27,8,0,NA,NA,NA,NA,1.216216216,4.945945946
Nicaragua,1820,NA,0.97971672,0,0,NA,NA,NA,NA,NA,NA,1.764705882,5.117647059
Nicaragua,1825,NA,1.2376323,0,0,NA,NA,NA,NA,NA,NA,1.764705882,5.117647059
Nicaragua,1830,NA,1.5623847,0,0,NA,NA,NA,NA,NA,NA,1.764705882,5.117647059
Nicaragua,1835,NA,1.9706686,0,0,NA,NA,NA,NA,NA,NA,1.764705882,5.117647059
Nicaragua,1840,NA,2.4829812,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1845,NA,3.1242774,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1850,NA,3.924607,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1855,NA,4.9196482,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1860,NA,6.1509857,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1865,NA,7.6659245,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1870,0.16621403,9.5165453,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1875,0.20421964,11.757643,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1880,0.25189108,14.443184,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1885,0.30728829,17.621008,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1890,0.37917778,18.142284,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1895,0.4579297,18.663559,0,0,1,6,NA,2,NA,NA,1.764705882,5.117647059
Nicaragua,1900,0.85767579,19.184835,0,0,1,6,NA,2,559260,NA,1.764705882,5.117647059
Nicaragua,1905,1.006269,17.793573,0,0,1,6,NA,2,601380,NA,1.764705882,5.117647059
Nicaragua,1910,1.0914589,16.402311,0,0,1,4,NA,2,647010,NA,1.764705882,5.117647059
Nicaragua,1915,1.1737188,26.112226,0,0,1,4,NA,2,696150,NA,1.764705882,5.117647059
Nicaragua,1920,1.2762352,23.513514,0.80889785,0,1,4,2859.443,2,748800,NA,1.764705882,5.117647059
Nicaragua,1925,1.4144003,23.021944,0.7814666,0,1,4,3300.618,2,772200,NA,1.764705882,5.117647059
Nicaragua,1930,1.4813077,25.111055,0.7604171,0,1,4,3200.215,2,795600,NA,1.764705882,5.117647059
Nicaragua,1935,1.4969356,27.200167,0.71014512,0,1,4,2912.849,2,854100,NA,1.764705882,5.117647059
Nicaragua,1940,1.5192575,29.289278,0.52980131,0,0,8,3104.263,2,971100,NA,1.764705882,5.117647059
Nicaragua,1945,1.5438201,34.944637,1.6904312,0.57462227,0,8,3218.583,2,1076400,NA,1.764705882,5.117647059
Nicaragua,1950,1.5444223,40.599998,3.5414002,0.44984373,0,8,3655.085,2,1284562,NA,1.764705882,5.117647059
Nicaragua,1955,1.8344699,52.199997,3.0318031,0.45073831,0,8,4686.126,2,1494427,NA,1.764705882,5.117647059
Nicaragua,1960,2.1874149,62.173912,3.7441862,1.2,0,8,4485.726,2,1763779,NA,1.764705882,5.117647059
Nicaragua,1965,2.6058359,65,7.4883723,2.4000001,0,8,6185.155,2,2051514,130000,1.764705882,5.117647059
Nicaragua,1970,3.0688474,65,9.6279068,5.6999998,0,8,6360.211,2,2395092,130000,1.764705882,5.117647059
Nicaragua,1975,3.3831387,65,12.83721,8.3000002,0,8,7077.86,2,2801967,130000,1.764705882,5.117647059
Nicaragua,1980,3.8378766,74,23,14.1,NA,NA,4872.85,2,3256647,130000,1.764705882,5.117647059
Nicaragua,1985,4.214725,76,20,9.3000002,1,2,4398.028,2,3714542,130000,1.764705882,5.117647059
Nicaragua,1990,4.6383705,76,25,8.6000004,6,0,3251.662,2,4140918,130000,1.764705882,5.117647059
Nicaragua,1995,5.1940632,91.300003,44.18,11.9,8,0,2972.464,2,4663988,130000,1.764705882,5.117647059
Nicaragua,2000,5.698535,95.829636,50.064915,18,8,0,3437.851,2,5108209,130000,1.764705882,5.117647059
Nicaragua,2005,6.2834854,100,63.005714,18,8,0,3603.073,2,5462539,130000,1.764705882,5.117647059
Nicaragua,2010,6.8194933,100,65.089622,23.195425,9,0,NA,NA,NA,NA,1.764705882,5.117647059
Panama,1820,NA,0.46712214,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
Panama,1825,NA,0.59712219,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
Panama,1830,NA,0.7630266,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
Panama,1835,NA,0.97457844,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
Panama,1840,NA,1.2440559,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
Panama,1845,NA,1.5868635,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
Panama,1850,NA,2.0222192,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
Panama,1855,NA,2.5739219,0,0,NA,NA,NA,NA,NA,NA,2.727272727,2.636363636
